row_id,TEXT,LABEL
69,"Although Howard shows a big eye as a director, this southern gothic drama is unfortunately a hard seat, with an undeveloped narrative and enough flashbacks and heavy-handed metaphors to suffocate a horse -- or at least slow down to a gallop.",0
70,it remains very stable in your ear and is surprisingly very comfortable.,1
71,The material it consists of is like a dirt magnet.,0
72,a meeting my phone is charging in the bag.,1
73,"If you can afford it, rise to something that will take time.",0
74,I wouldn't trust anything bigger than iphone number_extend,0
75,I was worried about the price that these measuring cups would be flimsy.,1
76,The film exists for his football action and his fine acting.,1
77,The bottom container is not as small as you would think.,1
78,"Usually when I'm so much syrup, I like to go pancakes with him.",0
79,"This headset is awesome, the sound quality is really amazing.",1
80,Ford deserves to be remembered in Oscar's time for making this wonderful portrait of a conflicting soldier.,1
81,"tries to move to another screen, it immediately turns off again.",0
82,Steve irwin's method is the most inhibiting way at accelerated speed and volume.,1
83,that is sufficiently small not to affect my evaluation.,1
84,"The image, of a perverted cheerful marcus miller accordion\/harmonica/banjo horror, is a monument too bad in all its floral diversity.",0
85,high crime falsifies almost any leading character.,0
86,a captivating intercultural comedy of manners.,1
87,"Like a ton dead singer at a benefit concert, John q. is a bad movie that appears in the name of a good thing.",0
88,Life is a crock -- or something like that.,0
89,"for its seriousness, high literary ambitions and breathtaking acting, the film can only be applauded.",1
90,replaced my spoiled cook garlic press with this.,1
91,I love the floral design and the colors.,1
92,I've read reviews from wine experts that it doesn't work.,1
93,a richly imagined and admirably mature work by a talented director who definitely has something on his head.,1
94,superior genre storytelling that comes under our skin simply by crossing the nuclear line.,1
95,Fear dot com is so wobbly and separate it never builds any tension.,0
96,I think I'll go back and stick with wool gloves.,0
97,So not so great to go on that night.,0
98,Places a slightly credible love triangle in a difficult to swallow attitude and then moves the story disappointingly into the realm of an unlikely thriller.,0
99,"The tug-of-war at the heart of the Beijing bike is complained of with painful contrasts, overheated pathos and long, wistful looks.",0
100,"in the second half of the movie, free's control dissolves in direct relation to the height of the screen time he gives nightwey for self-analysis.",0
101,"It's so signed that you won't find out where the other characters, including ana's father and grandfather, come up with the question of ana's future.",0
102,Imagine the James Wald character of videodrome making a home movie of Audrey Rose and showing it to the child from the sixth sense and you have presented the ring.,0
103,I don't think this size will do a bigger bird than num_num pounds.,1
104,"it succeeds by adhering to a feel-good formula with a winning style, and by providing its target group of urban children some welcome role models and optimism.",1
105,"It is very black, and it adds volume.",0
106,I don't see what others liked about this one.,0
107,I received it as a Christmas present and I love it.,1
108,I was glad to see it was still available.,1
109,Nice not to have a burner going for hours.,1
110,The last time I did it was a year ago.,1
111,I bought two to mount horizontally under the shelves of my kitchen island.,1
112,"the joys of the super troops can be fleeting, but they will strongly register with anyone who still retains a soft spot for pre-coordinated humor.",1
113,Put the ipad in my car and work great.,1
114,The mouth is also good and does not come loose at all.,1
115,"It's a smart wink to the others without becoming a postmodern joke, creepy made by his `` men in a sardine can '' twisted logic.",1
116,"an unsatisfactory hybrid of Blair Witch and typical stalk-and-slash fare, where the most conservative protagonist is always the last living.",0
117,I bought this jawbone hd as a replacement for an older jawbone thinker.,0
118,But what a spectacular sizzle it is!,1
119,"Toast bread, muffins and bagels with many options to choose from.",1
120,"Despite the authenticity of the trappings, the film is overblown in its plotting, hacked in its dialogue and anachronistic in its style.",0
121,a film that is a portrait of grace in an imperfect world.,1
122,"Herzog is obviously looking for a moral to his fable, but the idea that a strong, uniform representation among Germany and Eastern European Jews might have changed history of the 20th century is undermined by ahola 's insufficient achievement.",0
123,"the overall feeling of the movie is pretty cheesy, but there is still a real feeling that the Star Trek tradition has been honored as well as possible, given the embarrassing script and weak direction.",0
124,strong dialogue and too cerebral for his own well-being -- or at least too cerebral for his rabid subject.,0
125,I use it to charge my batteries as my USB port is not an option.,1
126,"feels like one of those invented, just-in- Hollywood productions, where names actors deliver great achievements created for the sole purpose of generating Oskar Talk.",0
127,The relationship of this film to the actual tension is the same as what Christmas tree flows in a spray can to actual snow: a bad -- if durable -- imitation.,0
128,"large charger, although it may be cheaper options.",1
129,all my tests proves the same. hope that helps.,1
130,I used this a few times and broke it very easily.,0
131,"So far, I'm not happy at all.",0
132,"one of these rare, thrilling cinematic delights that gets even better in hindsight as you mumble about its every nuance in your mind.",1
133,Westfeldt and juergensen radiate a chemistry and comfort level that is both saucy and lovable.,1
